Vehicle_ID  Vehicle_Date Vehicle_Type         CO2_Emissions Manufacturer                                       Model                                              Price       Document_ID
----------- ------------ -------------------- ------------- -------------------------------------------------- -------------------------------------------------- ----------- -----------
800         2024-09-26   pure-electric        1             Manufacturer800                                    Model800                                           20800       801
801         2024-09-25   hybrid               2             Manufacturer801                                    Model801                                           20801       802
802         2024-09-24   pure-electric        3             Manufacturer802                                    Model802                                           20802       803
803         2024-09-23   hybrid               4             Manufacturer803                                    Model803                                           20803       804
804         2024-09-22   pure-electric        5             Manufacturer804                                    Model804                                           20804       805
805         2024-09-21   hybrid               6             Manufacturer805                                    Model805                                           20805       806
806         2024-09-20   pure-electric        7             Manufacturer806                                    Model806                                           20806       807
807         2024-09-19   hybrid               8             Manufacturer807                                    Model807                                           20807       808
808         2024-09-18   pure-electric        9             Manufacturer808                                    Model808                                           20808       809
809         2024-09-17   hybrid               10            Manufacturer809                                    Model809                                           20809       810
810         2024-09-16   pure-electric        11            Manufacturer810                                    Model810                                           20810       811
811         2024-09-15   hybrid               12            Manufacturer811                                    Model811                                           20811       812
812         2024-09-14   pure-electric        13            Manufacturer812                                    Model812                                           20812       813
813         2024-09-13   hybrid               14            Manufacturer813                                    Model813                                           20813       814
814         2024-09-12   pure-electric        15            Manufacturer814                                    Model814                                           20814       815
815         2024-09-11   hybrid               16            Manufacturer815                                    Model815                                           20815       816
816         2024-09-10   pure-electric        17            Manufacturer816                                    Model816                                           20816       817
817         2024-09-09   hybrid               18            Manufacturer817                                    Model817                                           20817       818
818         2024-09-08   pure-electric        19            Manufacturer818                                    Model818                                           20818       819
819         2024-09-07   hybrid               20            Manufacturer819                                    Model819                                           20819       820
820         2024-09-06   pure-electric        21            Manufacturer820                                    Model820                                           20820       821
821         2024-09-05   hybrid               22            Manufacturer821                                    Model821                                           20821       822
822         2024-09-04   pure-electric        23            Manufacturer822                                    Model822                                           20822       823
823         2024-09-03   hybrid               24            Manufacturer823                                    Model823                                           20823       824
824         2024-09-02   pure-electric        25            Manufacturer824                                    Model824                                           20824       825
825         2024-09-01   hybrid               26            Manufacturer825                                    Model825                                           20825       826
826         2024-08-31   pure-electric        27            Manufacturer826                                    Model826                                           20826       827
827         2024-08-30   hybrid               28            Manufacturer827                                    Model827                                           20827       828
828         2024-08-29   pure-electric        29            Manufacturer828                                    Model828                                           20828       829
829         2024-08-28   hybrid               30            Manufacturer829                                    Model829                                           20829       830
830         2024-08-27   pure-electric        31            Manufacturer830                                    Model830                                           20830       831
831         2024-08-26   hybrid               32            Manufacturer831                                    Model831                                           20831       832
832         2024-08-25   pure-electric        33            Manufacturer832                                    Model832                                           20832       833
833         2024-08-24   hybrid               34            Manufacturer833                                    Model833                                           20833       834
834         2024-08-23   pure-electric        35            Manufacturer834                                    Model834                                           20834       835
835         2024-08-22   hybrid               36            Manufacturer835                                    Model835                                           20835       836
836         2024-08-21   pure-electric        37            Manufacturer836                                    Model836                                           20836       837
837         2024-08-20   hybrid               38            Manufacturer837                                    Model837                                           20837       838
838         2024-08-19   pure-electric        39            Manufacturer838                                    Model838                                           20838       839
839         2024-08-18   hybrid               40            Manufacturer839                                    Model839                                           20839       840
840         2024-08-17   pure-electric        41            Manufacturer840                                    Model840                                           20840       841
841         2024-08-16   hybrid               42            Manufacturer841                                    Model841                                           20841       842
842         2024-08-15   pure-electric        43            Manufacturer842                                    Model842                                           20842       843
843         2024-08-14   hybrid               44            Manufacturer843                                    Model843                                           20843       844
844         2024-08-13   pure-electric        45            Manufacturer844                                    Model844                                           20844       845
845         2024-08-12   hybrid               46            Manufacturer845                                    Model845                                           20845       846
846         2024-08-11   pure-electric        47            Manufacturer846                                    Model846                                           20846       847
847         2024-08-10   hybrid               48            Manufacturer847                                    Model847                                           20847       848
848         2024-08-09   pure-electric        49            Manufacturer848                                    Model848                                           20848       849
849         2024-08-08   hybrid               50            Manufacturer849                                    Model849                                           20849       850
850         2024-08-07   pure-electric        1             Manufacturer850                                    Model850                                           20850       851
851         2024-08-06   hybrid               2             Manufacturer851                                    Model851                                           20851       852
852         2024-08-05   pure-electric        3             Manufacturer852                                    Model852                                           20852       853
853         2024-08-04   hybrid               4             Manufacturer853                                    Model853                                           20853       854
854         2024-08-03   pure-electric        5             Manufacturer854                                    Model854                                           20854       855
855         2024-08-02   hybrid               6             Manufacturer855                                    Model855                                           20855       856
856         2024-08-01   pure-electric        7             Manufacturer856                                    Model856                                           20856       857
857         2024-07-31   hybrid               8             Manufacturer857                                    Model857                                           20857       858
858         2024-07-30   pure-electric        9             Manufacturer858                                    Model858                                           20858       859
859         2024-07-29   hybrid               10            Manufacturer859                                    Model859                                           20859       860
860         2024-07-28   pure-electric        11            Manufacturer860                                    Model860                                           20860       861
861         2024-07-27   hybrid               12            Manufacturer861                                    Model861                                           20861       862
862         2024-07-26   pure-electric        13            Manufacturer862                                    Model862                                           20862       863
863         2024-07-25   hybrid               14            Manufacturer863                                    Model863                                           20863       864
864         2024-07-24   pure-electric        15            Manufacturer864                                    Model864                                           20864       865
865         2024-07-23   hybrid               16            Manufacturer865                                    Model865                                           20865       866
866         2024-07-22   pure-electric        17            Manufacturer866                                    Model866                                           20866       867
867         2024-07-21   hybrid               18            Manufacturer867                                    Model867                                           20867       868
868         2024-07-20   pure-electric        19            Manufacturer868                                    Model868                                           20868       869
869         2024-07-19   hybrid               20            Manufacturer869                                    Model869                                           20869       870
870         2024-07-18   pure-electric        21            Manufacturer870                                    Model870                                           20870       871
871         2024-07-17   hybrid               22            Manufacturer871                                    Model871                                           20871       872
872         2024-07-16   pure-electric        23            Manufacturer872                                    Model872                                           20872       873
873         2024-07-15   hybrid               24            Manufacturer873                                    Model873                                           20873       874
874         2024-07-14   pure-electric        25            Manufacturer874                                    Model874                                           20874       875
875         2024-07-13   hybrid               26            Manufacturer875                                    Model875                                           20875       876
876         2024-07-12   pure-electric        27            Manufacturer876                                    Model876                                           20876       877
877         2024-07-11   hybrid               28            Manufacturer877                                    Model877                                           20877       878
878         2024-07-10   pure-electric        29            Manufacturer878                                    Model878                                           20878       879
879         2024-07-09   hybrid               30            Manufacturer879                                    Model879                                           20879       880
880         2024-07-08   pure-electric        31            Manufacturer880                                    Model880                                           20880       881
881         2024-07-07   hybrid               32            Manufacturer881                                    Model881                                           20881       882
882         2024-07-06   pure-electric        33            Manufacturer882                                    Model882                                           20882       883
883         2024-07-05   hybrid               34            Manufacturer883                                    Model883                                           20883       884
884         2024-07-04   pure-electric        35            Manufacturer884                                    Model884                                           20884       885
885         2024-07-03   hybrid               36            Manufacturer885                                    Model885                                           20885       886
886         2024-07-02   pure-electric        37            Manufacturer886                                    Model886                                           20886       887
887         2024-07-01   hybrid               38            Manufacturer887                                    Model887                                           20887       888
888         2024-06-30   pure-electric        39            Manufacturer888                                    Model888                                           20888       889
889         2024-06-29   hybrid               40            Manufacturer889                                    Model889                                           20889       890
890         2024-06-28   pure-electric        41            Manufacturer890                                    Model890                                           20890       891
891         2024-06-27   hybrid               42            Manufacturer891                                    Model891                                           20891       892
892         2024-06-26   pure-electric        43            Manufacturer892                                    Model892                                           20892       893
893         2024-06-25   hybrid               44            Manufacturer893                                    Model893                                           20893       894
894         2024-06-24   pure-electric        45            Manufacturer894                                    Model894                                           20894       895
895         2024-06-23   hybrid               46            Manufacturer895                                    Model895                                           20895       896
896         2024-06-22   pure-electric        47            Manufacturer896                                    Model896                                           20896       897
897         2024-06-21   hybrid               48            Manufacturer897                                    Model897                                           20897       898
898         2024-06-20   pure-electric        49            Manufacturer898                                    Model898                                           20898       899
899         2024-06-19   hybrid               50            Manufacturer899                                    Model899                                           20899       900
900         2024-06-18   pure-electric        1             Manufacturer900                                    Model900                                           20900       901
901         2024-06-17   hybrid               2             Manufacturer901                                    Model901                                           20901       902
902         2024-06-16   pure-electric        3             Manufacturer902                                    Model902                                           20902       903
903         2024-06-15   hybrid               4             Manufacturer903                                    Model903                                           20903       904
904         2024-06-14   pure-electric        5             Manufacturer904                                    Model904                                           20904       905
905         2024-06-13   hybrid               6             Manufacturer905                                    Model905                                           20905       906
906         2024-06-12   pure-electric        7             Manufacturer906                                    Model906                                           20906       907
907         2024-06-11   hybrid               8             Manufacturer907                                    Model907                                           20907       908
908         2024-06-10   pure-electric        9             Manufacturer908                                    Model908                                           20908       909
909         2024-06-09   hybrid               10            Manufacturer909                                    Model909                                           20909       910
910         2024-06-08   pure-electric        11            Manufacturer910                                    Model910                                           20910       911
911         2024-06-07   hybrid               12            Manufacturer911                                    Model911                                           20911       912
912         2024-06-06   pure-electric        13            Manufacturer912                                    Model912                                           20912       913
913         2024-06-05   hybrid               14            Manufacturer913                                    Model913                                           20913       914
914         2024-06-04   pure-electric        15            Manufacturer914                                    Model914                                           20914       915
915         2024-06-03   hybrid               16            Manufacturer915                                    Model915                                           20915       916
916         2024-06-02   pure-electric        17            Manufacturer916                                    Model916                                           20916       917
917         2024-06-01   hybrid               18            Manufacturer917                                    Model917                                           20917       918
918         2024-05-31   pure-electric        19            Manufacturer918                                    Model918                                           20918       919
919         2024-05-30   hybrid               20            Manufacturer919                                    Model919                                           20919       920
920         2024-05-29   pure-electric        21            Manufacturer920                                    Model920                                           20920       921
921         2024-05-28   hybrid               22            Manufacturer921                                    Model921                                           20921       922
922         2024-05-27   pure-electric        23            Manufacturer922                                    Model922                                           20922       923
923         2024-05-26   hybrid               24            Manufacturer923                                    Model923                                           20923       924
924         2024-05-25   pure-electric        25            Manufacturer924                                    Model924                                           20924       925
925         2024-05-24   hybrid               26            Manufacturer925                                    Model925                                           20925       926
926         2024-05-23   pure-electric        27            Manufacturer926                                    Model926                                           20926       927
927         2024-05-22   hybrid               28            Manufacturer927                                    Model927                                           20927       928
928         2024-05-21   pure-electric        29            Manufacturer928                                    Model928                                           20928       929
929         2024-05-20   hybrid               30            Manufacturer929                                    Model929                                           20929       930
930         2024-05-19   pure-electric        31            Manufacturer930                                    Model930                                           20930       931
931         2024-05-18   hybrid               32            Manufacturer931                                    Model931                                           20931       932
932         2024-05-17   pure-electric        33            Manufacturer932                                    Model932                                           20932       933
933         2024-05-16   hybrid               34            Manufacturer933                                    Model933                                           20933       934
934         2024-05-15   pure-electric        35            Manufacturer934                                    Model934                                           20934       935
935         2024-05-14   hybrid               36            Manufacturer935                                    Model935                                           20935       936
936         2024-05-13   pure-electric        37            Manufacturer936                                    Model936                                           20936       937
937         2024-05-12   hybrid               38            Manufacturer937                                    Model937                                           20937       938
938         2024-05-11   pure-electric        39            Manufacturer938                                    Model938                                           20938       939
939         2024-05-10   hybrid               40            Manufacturer939                                    Model939                                           20939       940
940         2024-05-09   pure-electric        41            Manufacturer940                                    Model940                                           20940       941
941         2024-05-08   hybrid               42            Manufacturer941                                    Model941                                           20941       942
942         2024-05-07   pure-electric        43            Manufacturer942                                    Model942                                           20942       943
943         2024-05-06   hybrid               44            Manufacturer943                                    Model943                                           20943       944
944         2024-05-05   pure-electric        45            Manufacturer944                                    Model944                                           20944       945
945         2024-05-04   hybrid               46            Manufacturer945                                    Model945                                           20945       946
946         2024-05-03   pure-electric        47            Manufacturer946                                    Model946                                           20946       947
947         2024-05-02   hybrid               48            Manufacturer947                                    Model947                                           20947       948
948         2024-05-01   pure-electric        49            Manufacturer948                                    Model948                                           20948       949
949         2024-04-30   hybrid               50            Manufacturer949                                    Model949                                           20949       950
950         2024-04-29   pure-electric        1             Manufacturer950                                    Model950                                           20950       951
951         2024-04-28   hybrid               2             Manufacturer951                                    Model951                                           20951       952
952         2024-04-27   pure-electric        3             Manufacturer952                                    Model952                                           20952       953
953         2024-04-26   hybrid               4             Manufacturer953                                    Model953                                           20953       954
954         2024-04-25   pure-electric        5             Manufacturer954                                    Model954                                           20954       955
955         2024-04-24   hybrid               6             Manufacturer955                                    Model955                                           20955       956
956         2024-04-23   pure-electric        7             Manufacturer956                                    Model956                                           20956       957
957         2024-04-22   hybrid               8             Manufacturer957                                    Model957                                           20957       958
958         2024-04-21   pure-electric        9             Manufacturer958                                    Model958                                           20958       959
959         2024-04-20   hybrid               10            Manufacturer959                                    Model959                                           20959       960
960         2024-04-19   pure-electric        11            Manufacturer960                                    Model960                                           20960       961
961         2024-04-18   hybrid               12            Manufacturer961                                    Model961                                           20961       962
962         2024-04-17   pure-electric        13            Manufacturer962                                    Model962                                           20962       963
963         2024-04-16   hybrid               14            Manufacturer963                                    Model963                                           20963       964
964         2024-04-15   pure-electric        15            Manufacturer964                                    Model964                                           20964       965
965         2024-04-14   hybrid               16            Manufacturer965                                    Model965                                           20965       966
966         2024-04-13   pure-electric        17            Manufacturer966                                    Model966                                           20966       967
967         2024-04-12   hybrid               18            Manufacturer967                                    Model967                                           20967       968
968         2024-04-11   pure-electric        19            Manufacturer968                                    Model968                                           20968       969
969         2024-04-10   hybrid               20            Manufacturer969                                    Model969                                           20969       970
970         2024-04-09   pure-electric        21            Manufacturer970                                    Model970                                           20970       971
971         2024-04-08   hybrid               22            Manufacturer971                                    Model971                                           20971       972
972         2024-04-07   pure-electric        23            Manufacturer972                                    Model972                                           20972       973
973         2024-04-06   hybrid               24            Manufacturer973                                    Model973                                           20973       974
974         2024-04-05   pure-electric        25            Manufacturer974                                    Model974                                           20974       975
975         2024-04-04   hybrid               26            Manufacturer975                                    Model975                                           20975       976
976         2024-04-03   pure-electric        27            Manufacturer976                                    Model976                                           20976       977
977         2024-04-02   hybrid               28            Manufacturer977                                    Model977                                           20977       978
978         2024-04-01   pure-electric        29            Manufacturer978                                    Model978                                           20978       979
979         2024-03-31   hybrid               30            Manufacturer979                                    Model979                                           20979       980
980         2024-03-30   pure-electric        31            Manufacturer980                                    Model980                                           20980       981
981         2024-03-29   hybrid               32            Manufacturer981                                    Model981                                           20981       982
982         2024-03-28   pure-electric        33            Manufacturer982                                    Model982                                           20982       983
983         2024-03-27   hybrid               34            Manufacturer983                                    Model983                                           20983       984
984         2024-03-26   pure-electric        35            Manufacturer984                                    Model984                                           20984       985
985         2024-03-25   hybrid               36            Manufacturer985                                    Model985                                           20985       986
986         2024-03-24   pure-electric        37            Manufacturer986                                    Model986                                           20986       987
987         2024-03-23   hybrid               38            Manufacturer987                                    Model987                                           20987       988
988         2024-03-22   pure-electric        39            Manufacturer988                                    Model988                                           20988       989
989         2024-03-21   hybrid               40            Manufacturer989                                    Model989                                           20989       990
990         2024-03-20   pure-electric        41            Manufacturer990                                    Model990                                           20990       991
991         2024-03-19   hybrid               42            Manufacturer991                                    Model991                                           20991       992
992         2024-03-18   pure-electric        43            Manufacturer992                                    Model992                                           20992       993
993         2024-03-17   hybrid               44            Manufacturer993                                    Model993                                           20993       994
994         2024-03-16   pure-electric        45            Manufacturer994                                    Model994                                           20994       995
995         2024-03-15   hybrid               46            Manufacturer995                                    Model995                                           20995       996
996         2024-03-14   pure-electric        47            Manufacturer996                                    Model996                                           20996       997
997         2024-03-13   hybrid               48            Manufacturer997                                    Model997                                           20997       998
998         2024-03-12   pure-electric        49            Manufacturer998                                    Model998                                           20998       999
999         2024-03-11   hybrid               50            Manufacturer999                                    Model999                                           20999       1000
1000        2024-03-10   pure-electric        1             Manufacturer1000                                   Model1000                                          21000       1001
1001        2024-03-09   hybrid               2             Manufacturer1001                                   Model1001                                          21001       1002
1002        2024-03-08   pure-electric        3             Manufacturer1002                                   Model1002                                          21002       1003
1003        2024-03-07   hybrid               4             Manufacturer1003                                   Model1003                                          21003       1004
1004        2024-03-06   pure-electric        5             Manufacturer1004                                   Model1004                                          21004       1005
1005        2024-03-05   hybrid               6             Manufacturer1005                                   Model1005                                          21005       1006
1006        2024-03-04   pure-electric        7             Manufacturer1006                                   Model1006                                          21006       1007
1007        2024-03-03   hybrid               8             Manufacturer1007                                   Model1007                                          21007       1008
1008        2024-03-02   pure-electric        9             Manufacturer1008                                   Model1008                                          21008       1009
1009        2024-03-01   hybrid               10            Manufacturer1009                                   Model1009                                          21009       1010
1010        2024-02-29   pure-electric        11            Manufacturer1010                                   Model1010                                          21010       1011
1011        2024-02-28   hybrid               12            Manufacturer1011                                   Model1011                                          21011       1012
1012        2024-02-27   pure-electric        13            Manufacturer1012                                   Model1012                                          21012       1013
1013        2024-02-26   hybrid               14            Manufacturer1013                                   Model1013                                          21013       1014
1014        2024-02-25   pure-electric        15            Manufacturer1014                                   Model1014                                          21014       1015
1015        2024-02-24   hybrid               16            Manufacturer1015                                   Model1015                                          21015       1016
1016        2024-02-23   pure-electric        17            Manufacturer1016                                   Model1016                                          21016       1017
1017        2024-02-22   hybrid               18            Manufacturer1017                                   Model1017                                          21017       1018
1018        2024-02-21   pure-electric        19            Manufacturer1018                                   Model1018                                          21018       1019
1019        2024-02-20   hybrid               20            Manufacturer1019                                   Model1019                                          21019       1020
1020        2024-02-19   pure-electric        21            Manufacturer1020                                   Model1020                                          21020       1021
1021        2024-02-18   hybrid               22            Manufacturer1021                                   Model1021                                          21021       1022
1022        2024-02-17   pure-electric        23            Manufacturer1022                                   Model1022                                          21022       1023
1023        2024-02-16   hybrid               24            Manufacturer1023                                   Model1023                                          21023       1024
1024        2024-02-15   pure-electric        25            Manufacturer1024                                   Model1024                                          21024       1025
1025        2024-02-14   hybrid               26            Manufacturer1025                                   Model1025                                          21025       1026
1026        2024-02-13   pure-electric        27            Manufacturer1026                                   Model1026                                          21026       1027
1027        2024-02-12   hybrid               28            Manufacturer1027                                   Model1027                                          21027       1028
1028        2024-02-11   pure-electric        29            Manufacturer1028                                   Model1028                                          21028       1029
1029        2024-02-10   hybrid               30            Manufacturer1029                                   Model1029                                          21029       1030
1030        2024-02-09   pure-electric        31            Manufacturer1030                                   Model1030                                          21030       1031
1031        2024-02-08   hybrid               32            Manufacturer1031                                   Model1031                                          21031       1032
1032        2024-02-07   pure-electric        33            Manufacturer1032                                   Model1032                                          21032       1033
1033        2024-02-06   hybrid               34            Manufacturer1033                                   Model1033                                          21033       1034
1034        2024-02-05   pure-electric        35            Manufacturer1034                                   Model1034                                          21034       1035
1035        2024-02-04   hybrid               36            Manufacturer1035                                   Model1035                                          21035       1036
1036        2024-02-03   pure-electric        37            Manufacturer1036                                   Model1036                                          21036       1037
1037        2024-02-02   hybrid               38            Manufacturer1037                                   Model1037                                          21037       1038
1038        2024-02-01   pure-electric        39            Manufacturer1038                                   Model1038                                          21038       1039
1039        2024-01-31   hybrid               40            Manufacturer1039                                   Model1039                                          21039       1040
1040        2024-01-30   pure-electric        41            Manufacturer1040                                   Model1040                                          21040       1041
1041        2024-01-29   hybrid               42            Manufacturer1041                                   Model1041                                          21041       1042
1042        2024-01-28   pure-electric        43            Manufacturer1042                                   Model1042                                          21042       1043
1043        2024-01-27   hybrid               44            Manufacturer1043                                   Model1043                                          21043       1044
1044        2024-01-26   pure-electric        45            Manufacturer1044                                   Model1044                                          21044       1045
1045        2024-01-25   hybrid               46            Manufacturer1045                                   Model1045                                          21045       1046
1046        2024-01-24   pure-electric        47            Manufacturer1046                                   Model1046                                          21046       1047
1047        2024-01-23   hybrid               48            Manufacturer1047                                   Model1047                                          21047       1048
1048        2024-01-22   pure-electric        49            Manufacturer1048                                   Model1048                                          21048       1049
1049        2024-01-21   hybrid               50            Manufacturer1049                                   Model1049                                          21049       1050
1050        2024-01-20   pure-electric        1             Manufacturer1050                                   Model1050                                          21050       1051
1051        2024-01-19   hybrid               2             Manufacturer1051                                   Model1051                                          21051       1052
